rrmse
0.3206014602573225
0.3028726118449618
0.2906437788783907
0.2811414958030788
0.27334095097855016
0.26672482253330476
0.26098822843475533
0.2559336671165244
0.2514247223457868
0.24736268532382508
0.24367356389013903
0.2403003306862602
0.2371980349375353
0.23433058106824442
0.2316685278870005
0.22918753920793639
0.22686726503860882
0.3275990916130701
0.3014751709627795
0.2858710489711542
0.2744260462633721
0.2653656966425606
0.25788340882073696
0.25153164714001797
0.24603229314404035
0.241199240176744
0.23690125365598577
0.23304209150509672
0.22954898384466216
0.22636554083191618
0.22344717348888746
0.22075802082667711
0.21826882096112915
0.21595539611583445
0.2137975495076594
0.21177824607054246
0.20988299336300686
0.20809936655133973
0.2064166389592383
0.35144935959677687
0.30358976519729675
0.2837810866673728
0.2702386565958131
0.25992780695599327
0.2516388513151206
0.2447448060363342
0.23887310445777457
0.23378258251112957
0.22930761649996628
0.22532938585025497
0.2217597252590059
0.21853143107214137
0.21559213475410607
0.21290026745217977
0.21042231008214926
0.2081308653157472
0.20600327266095728
0.20402059263728356
0.20216684796181678
0.20042844753631825
0.19879374290827972
0.19725268234440152
0.1957965379083122
0.19441768787580224
0.28288339951404873
0.2671875358046336
0.25569620730722387
0.2466919673090115
0.23934298432007042
0.23317562611878787
0.22789266413809012
0.22329487322893976
0.2192421534282614
0.21563229423759522
0.21238851795671887
0.20945175927916093
0.2067756655560588
0.20432324048627837
0.2020645223588785
0.1999749364605498
0.19803409991545914
0.1962249379535888
0.1945330193453915
0.19294604911016355
0.19145347605577406
0.19004618547096783
0.1887162558501674
0.18745676438230807
0.1862616300065092
0.2588932492917261
0.24775103974949175
0.2390290922156535
0.23192621813758416
0.2259802139816989
0.22089930557720658
0.21648747090461753
0.21260680915468202
0.20915678281991465
0.20606196744570854
0.20326443178269427
0.20071879342059915
0.19838889674717566
0.19624551462158904
0.19426471806120735
0.1924266945111143
0.19071487491695066
0.1891152780482269
0.18761601062663813
0.1862068811211824
0.18487909775138528
0.1836250297454717
0.18243801671574547
0.18131221505876158
0.18024247314640238
0.24367356389013778
0.2346772305901765
0.2274332542275318
0.22142249882000084
0.21632281656436148
0.21192075991287138
0.20806790110350212
0.20465709533717044
0.2016086496149448
0.19886181431656977
0.19636931610487207
0.19409371673946993
0.19200491379772752
0.1900783804992501
0.18829389817616896
0.1866346255722965
0.1850864036220953
0.18363722812695255
0.1822768442593547
0.1809964308679922
0.17978835192286588
0.17864595880910716
0.177563431586766
0.17653565043411582
0.17555809070440692
0.23271035829866216
0.22500847984560157
0.21870767867163096
0.2134205539780196
0.20889698878504045
0.20496657845691982
0.20150835157664443
0.1984335791051922
0.19567542283824485
0.19318240282289548
0.1909141133744471
0.18883832197802877
0.18692895025579934
0.18516463531062138
