r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-16.811774677534043,58.53863191935151,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.53863191935151,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.91574419489511,0.032461244401182844,(2682876.7309558587+0j),63.257297933414044,2.2323295815232774e-07,(7035.53768609912+0j)
-16.794079721701138,58.4642793434332,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.4642793434332,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.82953999074312,0.032461244401182844,(2682876.7309558587+0j),63.257247819696424,2.2323295815232774e-07,(7035.53768609912+0j)
-16.77638476586823,58.39107170193716,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.39107170193716,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.744650209307736,0.032461244401182844,(2682876.7309558587+0j),63.25719597848325,2.2323295815232774e-07,(7035.53768609912+0j)
-16.75868981003532,58.31901237747777,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.31901237747777,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.6610791657391,0.032461244401182844,(2682876.7309558587+0j),63.25714231888389,2.2323295815232774e-07,(7035.53768609912+0j)
-16.740994854202413,58.24810476246437,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.24810476246437,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.5788311890393,0.032461244401182844,(2682876.7309558587+0j),63.257086743517725,2.2323295815232774e-07,(7035.53768609912+0j)
-16.723299898369504,58.17835225913269,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.17835225913269,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.49791062211147,0.032461244401182844,(2682876.7309558587+0j),63.25702914792431,2.2323295815232774e-07,(7035.53768609912+0j)
-16.705604942536596,58.109758279576276,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.109758279576276,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.41832182180923,0.032461244401182844,(2682876.7309558587+0j),63.25696941990813,2.2323295815232774e-07,(7035.53768609912+0j)
-16.687909986703687,58.04232624577817,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.04232624577817,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.34006915898616,0.032461244401182844,(2682876.7309558587+0j),63.25690743880909,2.2323295815232774e-07,(7035.53768609912+0j)
-16.67021503087078,57.97605958964253,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.97605958964253,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.2631570185456,0.032461244401182844,(2682876.7309558587+0j),63.256843074688945,2.2323295815232774e-07,(7035.53768609912+0j)
-16.652520075037874,57.91096175302651,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.91096175302651,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.18758979949055,0.032461244401182844,(2682876.7309558587+0j),63.25677618742197,2.2323295815232774e-07,(7035.53768609912+0j)
-16.634825119204965,57.8470361877722,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.8470361877722,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.11337191497387,0.032461244401182844,(2682876.7309558587+0j),63.25670662567666,2.2323295815232774e-07,(7035.53768609912+0j)
-16.617130163372053,57.78428635573865,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.78428635573865,0.0360501947935335,(-1344956.134320978-2486909.763581818j),58.04050779234855,0.032461244401182844,(2682876.7309558587+0j),63.25663422577265,2.2323295815232774e-07,(7035.53768609912+0j)
-16.599435207539145,57.72271572883409,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.72271572883409,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.96900187321834,0.032461244401182844,(2682876.7309558587+0j),63.256558810394935,2.2323295815232774e-07,(7035.53768609912+0j)
-16.581740251706236,57.66232778904816,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.66232778904816,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.89885861348842,0.032461244401182844,(2682876.7309558587+0j),63.25648018714396,2.2323295815232774e-07,(7035.53768609912+0j)
-16.564045295873328,57.60312602848438,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.60312602848438,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.83008248341643,0.032461244401182844,(2682876.7309558587+0j),63.256398146896636,2.2323295815232774e-07,(7035.53768609912+0j)
-16.54635034004042,57.545113949392594,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.545113949392594,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.762677967663556,0.032461244401182844,(2682876.7309558587+0j),63.25631246194898,2.2323295815232774e-07,(7035.53768609912+0j)
-16.528655384207514,57.48829506420168,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.48829506420168,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.69664956534593,0.032461244401182844,(2682876.7309558587+0j),63.25622288390555,2.2323295815232774e-07,(7035.53768609912+0j)
-16.510960428374606,57.43267289555227,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.43267289555227,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.63200179008618,0.032461244401182844,(2682876.7309558587+0j),63.25612914127451,2.2323295815232774e-07,(7035.53768609912+0j)
-16.493265472541697,57.37825097632962,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.37825097632962,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.56873917006521,0.032461244401182844,(2682876.7309558587+0j),63.25603093671931,2.2323295815232774e-07,(7035.53768609912+0j)
-16.47557051670879,57.325032849696626,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.325032849696626,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.50686624807417,0.032461244401182844,(2682876.7309558587+0j),63.25592794390834,2.2323295815232774e-07,(7035.53768609912+0j)
-16.45787556087588,57.273022069126924,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.273022069126924,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.44638758156668,0.032461244401182844,(2682876.7309558587+0j),63.255819803892265,2.2323295815232774e-07,(7035.53768609912+0j)
-16.440180605042972,57.22222219843813,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.22222219843813,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.38730774271118,0.032461244401182844,(2682876.7309558587+0j),63.255706120924295,2.2323295815232774e-07,(7035.53768609912+0j)
-16.422485649210063,57.172636811825186,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.172636811825186,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.32963131844356,0.032461244401182844,(2682876.7309558587+0j),63.25558645762083,2.2323295815232774e-07,(7035.53768609912+0j)
-16.404790693377155,57.12426949389384,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.12426949389384,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.27336291051999,0.032461244401182844,(2682876.7309558587+0j),63.25546032933771,2.2323295815232774e-07,(7035.53768609912+0j)
-16.38709573754425,57.07712383969425,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.07712383969425,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.21850713556995,0.032461244401182844,(2682876.7309558587+0j),63.255327197609745,2.2323295815232774e-07,(7035.53768609912+0j)
