r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-17.501877955017463,58.6669057992788,0.02334745783265087,(-341860.8963657038+728184.5315778911j),58.6669057992788,0.02334745783265087,(-341860.8963657038-728184.5315778911j),66.77533532041726,0.015796993983446233,(661698.8340787222+0j),66.7753353204173,1.7498669988004618e-05,(22022.95865268551+0j)
-17.466488043351646,58.42706046329634,0.02334745783265087,(-341860.8963657038+728184.5315778911j),58.42706046329634,0.02334745783265087,(-341860.8963657038-728184.5315778911j),66.41563431825678,0.015796993983446233,(661698.8340787222+0j),66.77312402947852,1.7498669988004618e-05,(22022.95865268551+0j)
-17.431098131685832,58.18870828551302,0.02334745783265087,(-341860.8963657038+728184.5315778911j),58.18870828551302,0.02334745783265087,(-341860.8963657038-728184.5315778911j),66.0576175314515,0.015796993983446233,(661698.8340787222+0j),66.77086749175272,1.7498669988004618e-05,(22022.95865268551+0j)
-17.395708220020015,57.95186364837765,0.02334745783265087,(-341860.8963657038+728184.5315778911j),57.95186364837765,0.02334745783265087,(-341860.8963657038-728184.5315778911j),65.70131094562434,0.015796993983446233,(661698.8340787222+0j),66.76856430415465,1.7498669988004618e-05,(22022.95865268551+0j)
-17.360318308354195,57.71654105543644,0.02334745783265087,(-341860.8963657038+728184.5315778911j),57.71654105543644,0.02334745783265087,(-341860.8963657038-728184.5315778911j),65.34674086179193,0.015796993983446233,(661698.8340787222+0j),66.76621300498137,1.7498669988004618e-05,(22022.95865268551+0j)
-17.32492839668838,57.48275513243439,0.02334745783265087,(-341860.8963657038+728184.5315778911j),57.48275513243439,0.02334745783265087,(-341860.8963657038-728184.5315778911j),64.99393390042684,0.015796993983446233,(661698.8340787222+0j),66.76381207081889,1.7498669988004618e-05,(22022.95865268551+0j)
-17.289538485022565,57.25052062842787,0.02334745783265087,(-341860.8963657038+728184.5315778911j),57.25052062842787,0.02334745783265087,(-341860.8963657038-728184.5315778911j),64.64291700557762,0.015796993983446233,(661698.8340787222+0j),66.76135991325063,1.7498669988004618e-05,(22022.95865268551+0j)
-17.254148573356748,57.019852416908364,0.02334745783265087,(-341860.8963657038+728184.5315778911j),57.019852416908364,0.02334745783265087,(-341860.8963657038-728184.5315778911j),64.29371744904783,0.015796993983446233,(661698.8340787222+0j),66.7588548753532,1.7498669988004618e-05,(22022.95865268551+0j)
-17.21875866169093,56.79076549693781,0.02334745783265087,(-341860.8963657038+728184.5315778911j),56.79076549693781,0.02334745783265087,(-341860.8963657038-728184.5315778911j),63.946362834634826,0.015796993983446233,(661698.8340787222+0j),66.75629522796281,1.7498669988004618e-05,(22022.95865268551+0j)
-17.183368750025117,56.56327499429529,0.02334745783265087,(-341860.8963657038+728184.5315778911j),56.56327499429529,0.02334745783265087,(-341860.8963657038-728184.5315778911j),63.60088110242921,0.015796993983446233,(661698.8340787222+0j),66.7536791656949,1.7498669988004618e-05,(22022.95865268551+0j)
