r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-24.526775420682018,78.0276082216543,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),78.0276082216543,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),78.2057421572188,0.061788123848026504,(3701439.376332335+0j),78.7326888395199,3.570198351320307e-08,(2813.6126576995207+0j)
-24.50908046484911,77.98158515322463,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.98158515322463,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),78.15589701791342,0.061788123848026504,(3701439.376332335+0j),78.7326873899646,3.570198351320307e-08,(2813.6126576995207+0j)
-24.4913855090162,77.93604599684623,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.93604599684623,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),78.10657378423413,0.061788123848026504,(3701439.376332335+0j),78.73268590708737,3.570198351320307e-08,(2813.6126576995207+0j)
-24.473690553183292,77.89099154038024,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.89099154038024,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),78.05777335489424,0.061788123848026504,(3701439.376332335+0j),78.73268438972582,3.570198351320307e-08,(2813.6126576995207+0j)
-24.455995597350384,77.84642257294958,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.84642257294958,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),78.00949663012781,0.061788123848026504,(3701439.376332335+0j),78.73268283666293,3.570198351320307e-08,(2813.6126576995207+0j)
-24.43830064151748,77.80233988494122,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.80233988494122,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.96174451169267,0.061788123848026504,(3701439.376332335+0j),78.73268124662368,3.570198351320307e-08,(2813.6126576995207+0j)
-24.42060568568457,77.75874426800841,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.75874426800841,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.91451790287309,0.061788123848026504,(3701439.376332335+0j),78.73267961827163,3.570198351320307e-08,(2813.6126576995207+0j)
-24.402910729851662,77.71563651507299,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.71563651507299,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.86781770848279,0.061788123848026504,(3701439.376332335+0j),78.73267795020513,3.570198351320307e-08,(2813.6126576995207+0j)
-24.385215774018754,77.67301742032745,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.67301742032745,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.8216448348677,0.061788123848026504,(3701439.376332335+0j),78.73267624095337,3.570198351320307e-08,(2813.6126576995207+0j)
-24.367520818185845,77.63088777923745,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.63088777923745,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.7760001899089,0.061788123848026504,(3701439.376332335+0j),78.73267448897191,3.570198351320307e-08,(2813.6126576995207+0j)
-24.349825862352937,77.58924838854388,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.58924838854388,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.73088468302548,0.061788123848026504,(3701439.376332335+0j),78.73267269263819,3.570198351320307e-08,(2813.6126576995207+0j)
-24.332130906520028,77.54810004626519,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.54810004626519,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.68629922517741,0.061788123848026504,(3701439.376332335+0j),78.73267085024642,3.570198351320307e-08,(2813.6126576995207+0j)
-24.314435950687123,77.50744355169965,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.50744355169965,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.64224472886842,0.061788123848026504,(3701439.376332335+0j),78.7326689600022,3.570198351320307e-08,(2813.6126576995207+0j)
-24.296740994854215,77.46727970542764,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.46727970542764,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.59872210814893,0.061788123848026504,(3701439.376332335+0j),78.7326670200167,3.570198351320307e-08,(2813.6126576995207+0j)
-24.279046039021306,77.42760930931394,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.42760930931394,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.55573227861898,0.061788123848026504,(3701439.376332335+0j),78.73266502830033,3.570198351320307e-08,(2813.6126576995207+0j)
-24.261351083188394,77.38843316650993,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.38843316650993,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.513276157431,0.061788123848026504,(3701439.376332335+0j),78.73266298275598,3.570198351320307e-08,(2813.6126576995207+0j)
-24.243656127355486,77.349752081456,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.349752081456,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.4713546632929,0.061788123848026504,(3701439.376332335+0j),78.73266088117165,3.570198351320307e-08,(2813.6126576995207+0j)
-24.225961171522577,77.31156685988371,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.31156685988371,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.42996871647087,0.061788123848026504,(3701439.376332335+0j),78.73265872121245,3.570198351320307e-08,(2813.6126576995207+0j)
-24.20826621568967,77.27387830881821,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.27387830881821,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.38911923879238,0.061788123848026504,(3701439.376332335+0j),78.7326565004119,3.570198351320307e-08,(2813.6126576995207+0j)
-24.19057125985676,77.23668723658044,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.23668723658044,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.34880715364903,0.061788123848026504,(3701439.376332335+0j),78.73265421616266,3.570198351320307e-08,(2813.6126576995207+0j)
-24.172876304023855,77.19999445278948,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.19999445278948,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.3090333859996,0.061788123848026504,(3701439.376332335+0j),78.7326518657062,3.570198351320307e-08,(2813.6126576995207+0j)
-24.155181348190947,77.16380076836488,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.16380076836488,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.26979886237291,0.061788123848026504,(3701439.376332335+0j),78.73264944612174,3.570198351320307e-08,(2813.6126576995207+0j)
-24.13748639235804,77.12810699552892,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.12810699552892,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.23110451087076,0.061788123848026504,(3701439.376332335+0j),78.73264695431415,3.570198351320307e-08,(2813.6126576995207+0j)
-24.11979143652513,77.09291394780898,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.09291394780898,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.192951261171,0.061788123848026504,(3701439.376332335+0j),78.73264438700069,3.570198351320307e-08,(2813.6126576995207+0j)
-24.10209648069222,77.05822244003981,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.05822244003981,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.15534004453038,0.061788123848026504,(3701439.376332335+0j),78.73264174069665,3.570198351320307e-08,(2813.6126576995207+0j)
-24.084401524859313,77.02403328836591,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),77.02403328836591,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.11827179378751,0.061788123848026504,(3701439.376332335+0j),78.73263901169952,3.570198351320307e-08,(2813.6126576995207+0j)
-24.066706569026405,76.99034731024386,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.99034731024386,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.08174744336598,0.061788123848026504,(3701439.376332335+0j),78.73263619607174,3.570198351320307e-08,(2813.6126576995207+0j)
-24.0490116131935,76.95716532444457,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.95716532444457,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.04576792927719,0.061788123848026504,(3701439.376332335+0j),78.73263328962166,3.570198351320307e-08,(2813.6126576995207+0j)
-24.03131665736059,76.92448815105578,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.92448815105578,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),77.01033418912343,0.061788123848026504,(3701439.376332335+0j),78.73263028788287,3.570198351320307e-08,(2813.6126576995207+0j)
-24.013621701527683,76.89231661148425,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.89231661148425,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.9754471621008,0.061788123848026504,(3701439.376332335+0j),78.73262718609118,3.570198351320307e-08,(2813.6126576995207+0j)
-23.995926745694774,76.86065152845818,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.86065152845818,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.94110778900233,0.061788123848026504,(3701439.376332335+0j),78.7326239791594,3.570198351320307e-08,(2813.6126576995207+0j)
-23.978231789861866,76.8294937260296,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.8294937260296,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.90731701222084,0.061788123848026504,(3701439.376332335+0j),78.73262066164953,3.570198351320307e-08,(2813.6126576995207+0j)
-23.960536834028954,76.79884402957666,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.79884402957666,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.87407577575208,0.061788123848026504,(3701439.376332335+0j),78.73261722774198,3.570198351320307e-08,(2813.6126576995207+0j)
-23.942841878196045,76.76870326580607,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.76870326580607,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.84138502519767,0.061788123848026504,(3701439.376332335+0j),78.73261367120152,3.570198351320307e-08,(2813.6126576995207+0j)
-23.92514692236314,76.73907226275534,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.73907226275534,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.80924570776817,0.061788123848026504,(3701439.376332335+0j),78.73260998533942,3.570198351320307e-08,(2813.6126576995207+0j)
-23.907451966530232,76.70995184979536,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.70995184979536,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.77765877228613,0.061788123848026504,(3701439.376332335+0j),78.73260616297155,3.570198351320307e-08,(2813.6126576995207+0j)
-23.889757010697323,76.68134285763259,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.68134285763259,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.74662516918906,0.061788123848026504,(3701439.376332335+0j),78.73260219637164,3.570198351320307e-08,(2813.6126576995207+0j)
-23.872062054864415,76.65324611831153,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.65324611831153,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.71614585053254,0.061788123848026504,(3701439.376332335+0j),78.73259807721907,3.570198351320307e-08,(2813.6126576995207+0j)
-23.854367099031506,76.6256624652171,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.6256624652171,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.68622176999325,0.061788123848026504,(3701439.376332335+0j),78.73259379654068,3.570198351320307e-08,(2813.6126576995207+0j)
-23.836672143198598,76.59859273307707,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.59859273307707,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.65685388287204,0.061788123848026504,(3701439.376332335+0j),78.73258934464553,3.570198351320307e-08,(2813.6126576995207+0j)
-23.81897718736569,76.57203775796432,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.57203775796432,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.628043146097,0.061788123848026504,(3701439.376332335+0j),78.73258471105159,3.570198351320307e-08,(2813.6126576995207+0j)
-23.80128223153278,76.54599837729947,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.54599837729947,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.59979051822648,0.061788123848026504,(3701439.376332335+0j),78.7325798844034,3.570198351320307e-08,(2813.6126576995207+0j)
-23.783587275699876,76.52047542985306,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.52047542985306,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.57209695945224,0.061788123848026504,(3701439.376332335+0j),78.73257485237916,3.570198351320307e-08,(2813.6126576995207+0j)
-23.765892319866968,76.49546975574813,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.49546975574813,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.54496343160253,0.061788123848026504,(3701439.376332335+0j),78.73256960158565,3.570198351320307e-08,(2813.6126576995207+0j)
-23.74819736403406,76.47098219646253,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.47098219646253,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.5183908981451,0.061788123848026504,(3701439.376332335+0j),78.73256411743924,3.570198351320307e-08,(2813.6126576995207+0j)
-23.73050240820115,76.44701359483143,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.44701359483143,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.4923803241904,0.061788123848026504,(3701439.376332335+0j),78.73255838403058,3.570198351320307e-08,(2813.6126576995207+0j)
-23.712807452368242,76.42356479504963,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.42356479504963,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.46693267649468,0.061788123848026504,(3701439.376332335+0j),78.73255238397053,3.570198351320307e-08,(2813.6126576995207+0j)
-23.695112496535334,76.40063664267417,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.40063664267417,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.44204892346298,0.061788123848026504,(3701439.376332335+0j),78.7325460982139,3.570198351320307e-08,(2813.6126576995207+0j)
-23.67741754070242,76.37822998462659,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.37822998462659,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.41773003515239,0.061788123848026504,(3701439.376332335+0j),78.73253950585766,3.570198351320307e-08,(2813.6126576995207+0j)
-23.659722584869517,76.35634566919545,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.35634566919545,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.39397698327512,0.061788123848026504,(3701439.376332335+0j),78.73253258390852,3.570198351320307e-08,(2813.6126576995207+0j)
-23.64202762903661,76.33498454603881,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.33498454603881,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.37079074120162,0.061788123848026504,(3701439.376332335+0j),78.7325253070152,3.570198351320307e-08,(2813.6126576995207+0j)
-23.6243326732037,76.31414746618664,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.31414746618664,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.34817228396372,0.061788123848026504,(3701439.376332335+0j),78.73251764715798,3.570198351320307e-08,(2813.6126576995207+0j)
-23.60663771737079,76.29383528204325,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.29383528204325,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.32612258825783,0.061788123848026504,(3701439.376332335+0j),78.73250957328828,3.570198351320307e-08,(2813.6126576995207+0j)
-23.588942761537883,76.27404884738984,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.27404884738984,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.30464263244798,0.061788123848026504,(3701439.376332335+0j),78.73250105090797,3.570198351320307e-08,(2813.6126576995207+0j)
-23.571247805704974,76.25478901738684,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.25478901738684,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.2837333965691,0.061788123848026504,(3701439.376332335+0j),78.73249204157662,3.570198351320307e-08,(2813.6126576995207+0j)
-23.553552849872066,76.23605664857654,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.23605664857654,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.26339586233016,0.061788123848026504,(3701439.376332335+0j),78.73248250233178,3.570198351320307e-08,(2813.6126576995207+0j)
-23.535857894039157,76.21785259888541,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.21785259888541,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.24363101311722,0.061788123848026504,(3701439.376332335+0j),78.7324723850039,3.570198351320307e-08,(2813.6126576995207+0j)
-23.518162938206252,76.20017772762672,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.20017772762672,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.22443983399678,0.061788123848026504,(3701439.376332335+0j),78.73246163540283,3.570198351320307e-08,(2813.6126576995207+0j)
-23.500467982373344,76.18303289550292,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.18303289550292,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.20582331171887,0.061788123848026504,(3701439.376332335+0j),78.73245019234679,3.570198351320307e-08,(2813.6126576995207+0j)
-23.482773026540436,76.1664189646082,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.1664189646082,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.18778243472029,0.061788123848026504,(3701439.376332335+0j),78.73243798649733,3.570198351320307e-08,(2813.6126576995207+0j)
-23.465078070707527,76.15033679843091,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.15033679843091,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.17031819312773,0.061788123848026504,(3701439.376332335+0j),78.73242493895297,3.570198351320307e-08,(2813.6126576995207+0j)
-23.44738311487462,76.13478726185618,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.13478726185618,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.15343157876103,0.061788123848026504,(3701439.376332335+0j),78.7324109595419,3.570198351320307e-08,(2813.6126576995207+0j)
-23.42968815904171,76.11977122116834,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.11977122116834,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.13712358513645,0.061788123848026504,(3701439.376332335+0j),78.73239594473496,3.570198351320307e-08,(2813.6126576995207+0j)
-23.4119932032088,76.10528954405343,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.10528954405343,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.12139520746979,0.061788123848026504,(3701439.376332335+0j),78.73237977507729,3.570198351320307e-08,(2813.6126576995207+0j)
-23.394298247375897,76.09134309960177,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.09134309960177,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.10624744267966,0.061788123848026504,(3701439.376332335+0j),78.7323623120036,3.570198351320307e-08,(2813.6126576995207+0j)
-23.376603291542985,76.07793275831044,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.07793275831044,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.0916812893907,0.061788123848026504,(3701439.376332335+0j),78.73234339385728,3.570198351320307e-08,(2813.6126576995207+0j)
-23.358908335710076,76.06505939208583,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.06505939208583,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.0776977479369,0.061788123848026504,(3701439.376332335+0j),78.73232283087117,3.570198351320307e-08,(2813.6126576995207+0j)
-23.341213379877168,76.05272387424615,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.05272387424615,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.06429782036467,0.061788123848026504,(3701439.376332335+0j),78.73230039877984,3.570198351320307e-08,(2813.6126576995207+0j)
-23.32351842404426,76.040927079524,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.040927079524,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.05148251043632,0.061788123848026504,(3701439.376332335+0j),78.73227583060672,3.570198351320307e-08,(2813.6126576995207+0j)
-23.30582346821135,76.02966988406888,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.02966988406888,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.03925282363309,0.061788123848026504,(3701439.376332335+0j),78.73224880598802,3.570198351320307e-08,(2813.6126576995207+0j)
-23.288128512378442,76.01895316544977,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.01895316544977,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.02760976715867,0.061788123848026504,(3701439.376332335+0j),78.7322189371257,3.570198351320307e-08,(2813.6126576995207+0j)
-23.270433556545534,76.00877780265765,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),76.00877780265765,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.0165543499422,0.061788123848026504,(3701439.376332335+0j),78.73218575005882,3.570198351320307e-08,(2813.6126576995207+0j)
-23.25273860071263,75.99914467610807,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.99914467610807,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),76.00608758264175,0.061788123848026504,(3701439.376332335+0j),78.73214865932614,3.570198351320307e-08,(2813.6126576995207+0j)
-23.23504364487972,75.99005466764376,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.99005466764376,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.99621047764764,0.061788123848026504,(3701439.376332335+0j),78.73210693312875,3.570198351320307e-08,(2813.6126576995207+0j)
-23.217348689046812,75.9815086605371,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.9815086605371,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.98692404908547,0.061788123848026504,(3701439.376332335+0j),78.7320596445607,3.570198351320307e-08,(2813.6126576995207+0j)
-23.199653733213903,75.9735075394928,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.9735075394928,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.97822931281976,0.061788123848026504,(3701439.376332335+0j),78.7320056019431,3.570198351320307e-08,(2813.6126576995207+0j)
-23.181958777380995,75.96605219065042,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.96605219065042,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.97012728645703,0.061788123848026504,(3701439.376332335+0j),78.73194324701194,3.570198351320307e-08,(2813.6126576995207+0j)
-23.164263821548086,75.95914350158691,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.95914350158691,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.96261898934918,0.061788123848026504,(3701439.376332335+0j),78.7318705022128,3.570198351320307e-08,(2813.6126576995207+0j)
-23.146568865715178,75.95278236131935,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.95278236131935,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.95570544259687,0.061788123848026504,(3701439.376332335+0j),78.73178453472485,3.570198351320307e-08,(2813.6126576995207+0j)
-23.128873909882273,75.94696966030737,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.94696966030737,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.94938766905275,0.061788123848026504,(3701439.376332335+0j),78.73168137894174,3.570198351320307e-08,(2813.6126576995207+0j)
-23.111178954049365,75.94170629045588,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.94170629045588,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.94366669332493,0.061788123848026504,(3701439.376332335+0j),78.73155530735804,3.570198351320307e-08,(2813.6126576995207+0j)
-23.093483998216453,75.93699314511761,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.93699314511761,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.93854354178016,0.061788123848026504,(3701439.376332335+0j),78.73139772979867,3.570198351320307e-08,(2813.6126576995207+0j)
-23.075789042383544,75.93283111909571,0.06533872843823789,(-1852126.4944950182+3325293.6533415713j),75.93283111909571,0.06533872843823789,(-1852126.4944950182-3325293.6533415713j),75.93401924254736,0.061788123848026504,(3701439.376332335+0j),78.7311951495389,3.570198351320307e-08,(2813.6126576995207+0j)
