r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-17.254148573356748,86.66524294498765,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.66524294498765,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.2231363453972,0.028473443091474565,(2512685.478022703+0j),92.09504723093269,3.215276048984602e-07,(8443.592573555234+0j)
-17.23645361752384,86.57358979204994,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.57358979204994,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.11493839621433,0.028473443091474565,(2512685.478022703+0j),92.09496874080187,3.215276048984602e-07,(8443.592573555234+0j)
-17.21875866169093,86.48325864410151,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.48325864410151,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.00828031820367,0.028473443091474565,(2512685.478022703+0j),92.09488767837368,3.215276048984602e-07,(8443.592573555234+0j)
-17.201063705858022,86.39425389504768,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.39425389504768,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.90316788140497,0.028473443091474565,(2512685.478022703+0j),92.09480391509162,3.215276048984602e-07,(8443.592573555234+0j)
-17.183368750025117,86.30657995305165,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.30657995305165,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.79960687689761,0.028473443091474565,(2512685.478022703+0j),92.09471731368758,3.215276048984602e-07,(8443.592573555234+0j)
-17.16567379419221,86.22024124058545,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.22024124058545,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.69760311688533,0.028473443091474565,(2512685.478022703+0j),92.09462772743112,3.215276048984602e-07,(8443.592573555234+0j)
-17.1479788383593,86.13524219448144,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.13524219448144,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.59716243478132,0.028473443091474565,(2512685.478022703+0j),92.09453499929981,3.215276048984602e-07,(8443.592573555234+0j)
-17.130283882526392,86.0515872659837,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.0515872659837,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.49829068529371,0.028473443091474565,(2512685.478022703+0j),92.09443896106087,3.215276048984602e-07,(8443.592573555234+0j)
-17.112588926693483,85.96928092079993,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),85.96928092079993,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.40099374451147,0.028473443091474565,(2512685.478022703+0j),92.09433943225241,3.215276048984602e-07,(8443.592573555234+0j)
-17.094893970860575,85.88832763915329,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),85.88832763915329,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.30527750999059,0.028473443091474565,(2512685.478022703+0j),92.09423621905174,3.215276048984602e-07,(8443.592573555234+0j)
-17.077199015027666,85.80873191583458,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),85.80873191583458,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.21114790084083,0.028473443091474565,(2512685.478022703+0j),92.09412911301557,3.215276048984602e-07,(8443.592573555234+0j)
-17.05950405919476,85.73049826025468,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),85.73049826025468,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.11861085781275,0.028473443091474565,(2512685.478022703+0j),92.09401788967494,3.215276048984602e-07,(8443.592573555234+0j)
-17.041809103361853,85.65363119649712,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),85.65363119649712,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),86.0276723433851,0.028473443091474565,(2512685.478022703+0j),92.09390230696485,3.215276048984602e-07,(8443.592573555234+0j)
-17.024114147528945,85.57813526337077,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),85.57813526337077,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),85.93833834185268,0.028473443091474565,(2512685.478022703+0j),92.0937821034657,3.215276048984602e-07,(8443.592573555234+0j)
