p0 [Pa],cbt [m],n0 [m^-3],uz0 [m/s],u0 [m/s],rp [m],rrmse,Tp [K]
9892.26418769696,0.019593546034477827,2.5e+19,2467443.1156428014,104263.12627021123,0.013598975260159962,0.18785993899759387,2852772.916666667
10189.167149063087,0.019835908265514197,2.5e+19,2503607.7853798727,104263.12627021123,0.013598975260159962,0.18554654580535024,2901125.0
10487.775429702891,0.020075125255122717,2.5e+19,2539561.1342592295,104263.12627021123,0.013598975260159962,0.18331274107585477,2949477.0833333335
10788.054704739958,0.020311302239952953,2.5e+19,2575309.036310193,104263.12627021123,0.013598975260159962,0.18115424081275236,2997829.166666667
11089.97178888047,0.020544538650927004,2.5e+19,2610857.050075708,104263.12627021123,0.013598975260159962,0.1790670776404302,3046181.25
11393.494588883874,0.020774928564315287,2.5e+19,2646210.4440234876,104263.12627021123,0.013598975260159962,0.1770475711309066,3094533.3333333335
11698.592057837115,0.02100256110752184,2.5e+19,2681374.219262696,104263.12627021123,0.013598975260159962,0.17509230148830354,3142885.416666667
12005.234151272338,0.021227520825134932,2.5e+19,2716353.129914818,104263.12627021123,0.013598975260159962,0.17319808614714552,3191237.5
12313.391785137448,0.021449888010000112,2.5e+19,2751151.7014349382,104263.12627021123,0.013598975260159962,0.17136195890755082,3239589.5833333335
12623.036795602451,0.021669739003401918,2.5e+19,2785774.247135883,104263.12627021123,0.013598975260159962,0.16958115128604392,3287941.666666667
12934.141900669027,0.021887146467880814,2.5e+19,2820224.883131489,104263.12627021123,0.013598975260159962,0.16785307580707798,3336293.75
13246.680663534702,0.022102179635735214,2.5e+19,2854507.541884602,104263.12627021123,0.013598975260159962,0.1661753109993523,3384645.8333333335
13560.627457657483,0.02231490453586122,2.5e+19,2888625.9845200963,104263.12627021123,0.013598975260159962,0.1645455878936518,3432997.916666667
13875.957433458512,0.022525384201239604,2.5e+19,2922583.8120414466,104263.12627021123,0.013598975260159962,0.16296177784665172,3481350.0
10097.278691722971,0.01864183053336153,2.875e+19,2024326.6797012251,104263.12627021123,0.013598975260159962,0.1974633774625079,2320900.0
10481.103763288334,0.018935217285931196,2.875e+19,2061336.4793757466,104263.12627021123,0.013598975260159962,0.19441129705331775,2369252.0833333335
10867.728998329518,0.019223859492923847,2.875e+19,2098074.939648068,104263.12627021123,0.013598975260159962,0.19148949941989482,2417604.1666666665
11257.086505095524,0.019507955748170876,2.875e+19,2134551.6668936256,104263.12627021123,0.013598975260159962,0.18868927573052738,2465956.25
11649.111044167932,0.0197876909138495,2.875e+19,2170775.6095064087,104263.12627021123,0.013598975260159962,0.18600271434270776,2514308.3333333335
12043.7399066591,0.02006323745621786,2.875e+19,2206755.124941006,104263.12627021123,0.013598975260159962,0.18342260855596806,2562660.4166666665
12440.912795710607,0.020334756614051912,2.875e+19,2242498.037856701,104263.12627021123,0.013598975260159962,0.18094237721082126,2611012.5
12840.571712064535,0.020602399425254946,2.875e+19,2278011.6907913303,104263.12627021123,0.013598975260159962,0.17855599605127503,2659364.5833333335
13242.660844182215,0.020866307632580443,2.875e+19,2313302.9885276495,104263.12627021123,0.013598975260159962,0.17625793815208457,2707716.6666666665
13647.126463174669,0.02112661448579657,2.875e+19,2348378.437105466,104263.12627021123,0.013598975260159962,0.17404312201662814,2756068.75
14053.916822651054,0.02138344545471092,2.875e+19,2383244.1782654813,104263.12627021123,0.013598975260159962,0.1719068661951594,2804420.8333333335
14462.982063487128,0.021636918865126406,2.875e+19,2417906.019976926,104263.12627021123,0.013598975260159962,0.16984484946924175,2852772.916666667
14874.274123435338,0.02188714646788076,2.875e+19,2452369.463592596,104263.12627021123,0.013598975260159962,0.16785307580707948,2901125.0
15287.746651447098,0.022134233949554685,2.875e+19,2486639.72808701,104263.12627021123,0.013598975260159962,0.1659278434236909,2949477.0833333335
15703.354926541933,0.0223782813921406,2.875e+19,2520721.7717615096,104263.12627021123,0.013598975260159962,0.16406571738569023,2997829.166666667
16121.055781037998,0.022619383687894675,2.875e+19,2554620.311741147,104263.12627021123,0.013598975260159962,0.16226350528743302,3046181.25
16540.8075279432,0.02285763091470235,2.875e+19,2588339.841539373,104263.12627021123,0.013598975260159962,0.16051823559721787,3094533.3333333335
16962.569892301788,0.023093108676542556,2.875e+19,2621884.646926113,104263.12627021123,0.013598975260159962,0.15882713833193815,3142885.416666667
17386.303946289747,0.023325898413010224,2.875e+19,2655258.8203011304,104263.12627021123,0.013598975260159962,0.15718762776831474,3191237.5
17811.9720478582,0.0235560776813297,2.875e+19,2688466.2737464244,104263.12627021123,0.013598975260159962,0.15559728694046865,3239589.5833333335
18239.5377827226,0.023783720413839735,2.875e+19,2721510.750907429,104263.12627021123,0.013598975260159962,0.1540538537087091,3287941.666666667
18668.96590951034,0.024008897153555746,2.875e+19,2754395.8378330716,104263.12627021123,0.013598975260159962,0.15255520821378646,3336293.75
19100.22230788114,0.02423167527008499,2.875e+19,2787124.972887492,104263.12627021123,0.013598975260159962,0.15109936155598477,3384645.8333333335
